Cacheblock,op_pair_count,temperature
7f32e775bb80,1,Cold (1-2 pairs)
7f32e775c740,4,Warm (3-10 pairs)
7f32e775c780,1,Cold (1-2 pairs)
7f32e775c800,1,Cold (1-2 pairs)
7f32e775eb00,12,Hot (11+ pairs)
7f32e775ed00,1,Cold (1-2 pairs)
7f32e77b7500,4,Warm (3-10 pairs)
7f32e77be080,3,Warm (3-10 pairs)
7f32e77d2480,1,Cold (1-2 pairs)
7f32e77d3000,3,Warm (3-10 pairs)
7f32e7802d40,1,Cold (1-2 pairs)
7f32e7803180,1,Cold (1-2 pairs)
7f32e7823940,1,Cold (1-2 pairs)
7f32e782a6c0,5,Warm (3-10 pairs)
7f32e790ce40,2,Cold (1-2 pairs)
7f32e790ce80,1,Cold (1-2 pairs)
7f32e7910bc0,9,Warm (3-10 pairs)
7f32e7910c40,1,Cold (1-2 pairs)
7f32e7911240,1,Cold (1-2 pairs)
7f32e7911300,1,Cold (1-2 pairs)
7f32e7911340,1,Cold (1-2 pairs)
7f32e7911d40,1,Cold (1-2 pairs)
7f32e79dd340,1,Cold (1-2 pairs)
7f32e79e4b80,6,Warm (3-10 pairs)
7f32e79e4bc0,8,Warm (3-10 pairs)
7f32e79e4d80,6,Warm (3-10 pairs)
7f32e79e4dc0,8,Warm (3-10 pairs)
7f32e79e9e80,2,Cold (1-2 pairs)
7f32e79f5780,1,Cold (1-2 pairs)
7f32e7a597c0,1,Cold (1-2 pairs)
7f32e7cd8b40,2,Cold (1-2 pairs)
7f32e7cec000,3,Warm (3-10 pairs)
7f32e7d39540,42,Hot (11+ pairs)
7f32e7d3af00,13,Hot (11+ pairs)
7f32e7d87640,1,Cold (1-2 pairs)
7f32e7d876c0,7,Warm (3-10 pairs)
7f32e7d87700,5,Warm (3-10 pairs)
7f32e7d88800,1,Cold (1-2 pairs)
7f32e7d88900,17,Hot (11+ pairs)
7f32e7d88940,1,Cold (1-2 pairs)
7f32e7d88980,2,Cold (1-2 pairs)
7f32e7d88a00,4,Warm (3-10 pairs)
7f32e7d88a40,1,Cold (1-2 pairs)
7f32e7d88a80,1,Cold (1-2 pairs)
7f32e7dbc740,4,Warm (3-10 pairs)
7f32e7dbe1c0,1,Cold (1-2 pairs)
7f32e7e18580,1,Cold (1-2 pairs)
7f32e7e19000,1,Cold (1-2 pairs)
7f32e7e19040,3,Warm (3-10 pairs)
7f32e7e19380,1,Cold (1-2 pairs)
7f32e7e19400,1,Cold (1-2 pairs)
7f32e7e19440,1,Cold (1-2 pairs)
7f32e7e194c0,8,Warm (3-10 pairs)
7f32e7e19640,1,Cold (1-2 pairs)
7f32e7e19e40,19,Hot (11+ pairs)
7f32e7e1a640,1,Cold (1-2 pairs)
7f32e7e1d000,8,Warm (3-10 pairs)
7f32e7e1fd00,2,Cold (1-2 pairs)
7f32e7e1fd40,2,Cold (1-2 pairs)
7f32e7eafc40,2,Cold (1-2 pairs)
7f32e7ed55c0,4,Warm (3-10 pairs)
7f32e803db00,4,Warm (3-10 pairs)
7f32e8082300,2,Cold (1-2 pairs)
7f32e80a8c40,1,Cold (1-2 pairs)
7f32e80c9e80,5,Warm (3-10 pairs)
7f32e80c9ec0,9,Warm (3-10 pairs)
7f32e80d84c0,3,Warm (3-10 pairs)
7f32e80d8500,2,Cold (1-2 pairs)
7f32e80d8540,3,Warm (3-10 pairs)
7f32e80d8980,1,Cold (1-2 pairs)
7f32e824d600,2,Cold (1-2 pairs)
7f32e8309500,42,Hot (11+ pairs)
7f32e830a600,14,Hot (11+ pairs)
7f32e8320980,1,Cold (1-2 pairs)
7f32e83209c0,24,Hot (11+ pairs)
7f32e8322400,12,Hot (11+ pairs)
7f32e83305c0,8,Warm (3-10 pairs)
7f32e8330600,4,Warm (3-10 pairs)
7f32e8331c00,4,Warm (3-10 pairs)
7f32e83459c0,25,Hot (11+ pairs)
7f32e8347700,1,Cold (1-2 pairs)
7f32e8388500,1,Cold (1-2 pairs)
7f32e838a600,1,Cold (1-2 pairs)
7f32e838c300,1,Cold (1-2 pairs)
7f32e838c380,2,Cold (1-2 pairs)
7f32e838c3c0,2,Cold (1-2 pairs)
7f32e838c800,5,Warm (3-10 pairs)
7f32e838c840,4,Warm (3-10 pairs)
7f32e838c8c0,21,Hot (11+ pairs)
7f32e838c940,3,Warm (3-10 pairs)
7f32e83a39c0,1,Cold (1-2 pairs)
7f32e83a40c0,1,Cold (1-2 pairs)
7f32e83a4100,1,Cold (1-2 pairs)
7f32e83c7400,1,Cold (1-2 pairs)
7f32e844fc80,1,Cold (1-2 pairs)
7f32e844ffc0,5,Warm (3-10 pairs)
7f32e84501c0,1,Cold (1-2 pairs)
7f32e8450640,9,Warm (3-10 pairs)
7f32e8450680,16,Hot (11+ pairs)
7f32e8450700,1,Cold (1-2 pairs)
7f32e8450780,1,Cold (1-2 pairs)
7f32e8451000,15,Hot (11+ pairs)
7f32e8451040,4,Warm (3-10 pairs)
7f32e8451080,4,Warm (3-10 pairs)
7f32e8471a80,2,Cold (1-2 pairs)
7f32e8471ac0,1,Cold (1-2 pairs)
7f32e8472580,2,Cold (1-2 pairs)
7f32e84725c0,2,Cold (1-2 pairs)
7f32e84a9540,1,Cold (1-2 pairs)
7f32e8bf1b40,1,Cold (1-2 pairs)
7f32e8bffb40,4,Warm (3-10 pairs)
7f32e8c10780,5,Warm (3-10 pairs)
7f32e8c107c0,1,Cold (1-2 pairs)
7f32e8c14940,2,Cold (1-2 pairs)
7f32e8c17580,1,Cold (1-2 pairs)
7f32e8ccdf00,1,Cold (1-2 pairs)
7f32e8ceb4c0,1,Cold (1-2 pairs)
7f32e8cedd80,1,Cold (1-2 pairs)
7f32e8ceddc0,1,Cold (1-2 pairs)
7f32e8cede00,1,Cold (1-2 pairs)
7f32e8cf16c0,5,Warm (3-10 pairs)
7f32e8cf1700,4,Warm (3-10 pairs)
7f32e8cf4980,1,Cold (1-2 pairs)
7f32e8cf4a80,1,Cold (1-2 pairs)
7f32e8cf5b40,1,Cold (1-2 pairs)
7f32e8cf7900,1,Cold (1-2 pairs)
7f32e8cfdf80,12,Hot (11+ pairs)
7f32e8d020c0,1,Cold (1-2 pairs)
7f32e8d024c0,1,Cold (1-2 pairs)
7f32e8d028c0,1,Cold (1-2 pairs)
7f32e8d02940,1,Cold (1-2 pairs)
7f32e8d02d00,20,Hot (11+ pairs)
7f32e8d02d40,5,Warm (3-10 pairs)
7f32e8d03d40,1,Cold (1-2 pairs)
7f32e8d0c040,1,Cold (1-2 pairs)
7f32e8d0d3c0,1,Cold (1-2 pairs)
7f32e8d0d600,1,Cold (1-2 pairs)
7f32e8d0d840,1,Cold (1-2 pairs)
7f32e8d0d880,9,Warm (3-10 pairs)
7f32e8d0d8c0,4,Warm (3-10 pairs)
7f32e8d0d900,2,Cold (1-2 pairs)
7f32e8d0f0c0,14,Hot (11+ pairs)
7f32e8d0f100,9,Warm (3-10 pairs)
7f32e8d0f1c0,5,Warm (3-10 pairs)
7f32e8d0f200,6,Warm (3-10 pairs)
7f32e8d0f240,6,Warm (3-10 pairs)
7f32e8d0f340,1,Cold (1-2 pairs)
7f32e8d104c0,12,Hot (11+ pairs)
7f32e8d10500,7,Warm (3-10 pairs)
7f32e8d10540,5,Warm (3-10 pairs)
7f32e8d11a80,4,Warm (3-10 pairs)
7f32e8d11b00,7,Warm (3-10 pairs)
7f32e8d11b40,11,Hot (11+ pairs)
7f32e8d11b80,9,Warm (3-10 pairs)
7f32e8d11bc0,1,Cold (1-2 pairs)
7f32e8d11c00,1,Cold (1-2 pairs)
7f32e8d11c40,2,Cold (1-2 pairs)
7f32e8d11cc0,1,Cold (1-2 pairs)
7f32e8d11ec0,1,Cold (1-2 pairs)
7f32e8d13f80,4,Warm (3-10 pairs)
7f32e8d15500,20,Hot (11+ pairs)
7f32e8d155c0,5,Warm (3-10 pairs)
7f32e8d15c00,1,Cold (1-2 pairs)
7f32e8d15d80,1,Cold (1-2 pairs)
7f32e8d16200,1,Cold (1-2 pairs)
7f32e8d16340,1,Cold (1-2 pairs)
7f32e8d16680,26,Hot (11+ pairs)
7f32e8d166c0,12,Hot (11+ pairs)
7f32e8d16840,1,Cold (1-2 pairs)
7f32e8d16880,3,Warm (3-10 pairs)
7f32e8d168c0,4,Warm (3-10 pairs)
7f32e8d16a40,1,Cold (1-2 pairs)
7f32e8d17500,16,Hot (11+ pairs)
7f32e8d17540,12,Hot (11+ pairs)
7f32e8d176c0,9,Warm (3-10 pairs)
7f32e8d17700,4,Warm (3-10 pairs)
7f32e8d17d00,1,Cold (1-2 pairs)
7f32e8d17e40,1,Cold (1-2 pairs)
7f32e8d19840,1,Cold (1-2 pairs)
7f32e8d198c0,8,Warm (3-10 pairs)
7f32e8d19900,16,Hot (11+ pairs)
7f32e8d19980,2,Cold (1-2 pairs)
7f32e8d19b40,2,Cold (1-2 pairs)
7f32e8d19b80,2,Cold (1-2 pairs)
7f32e8d19d40,1,Cold (1-2 pairs)
7f32e8d1a000,30,Hot (11+ pairs)
7f32e8d1a040,15,Hot (11+ pairs)
7f32e8d1a080,3,Warm (3-10 pairs)
7f32e8d1a0c0,2,Cold (1-2 pairs)
7f32e8d1a100,4,Warm (3-10 pairs)
7f32e8d1b180,1,Cold (1-2 pairs)
7f32e8d1b1c0,2,Cold (1-2 pairs)
7f32e8d1bac0,4,Warm (3-10 pairs)
7f32e8d1bb00,6,Warm (3-10 pairs)
7f32e8d1bb40,12,Hot (11+ pairs)
7f32e8d1bb80,2,Cold (1-2 pairs)
7f32e8d1bbc0,16,Hot (11+ pairs)
7f32e8d1bc00,7,Warm (3-10 pairs)
7f32e8d1bd00,1,Cold (1-2 pairs)
7f32e8d1bd80,1,Cold (1-2 pairs)
7f32e8d1be80,1,Cold (1-2 pairs)
7f32e8d1bec0,1,Cold (1-2 pairs)
7f32e8d1c380,2,Cold (1-2 pairs)
7f32e8d1c3c0,31,Hot (11+ pairs)
7f32e8d1c400,3,Warm (3-10 pairs)
7f32e8d1c480,3,Warm (3-10 pairs)
7f32e8d1c4c0,12,Hot (11+ pairs)
7f32e8d1c6c0,5,Warm (3-10 pairs)
7f32e8d1c700,1,Cold (1-2 pairs)
7f32e8d1c800,4,Warm (3-10 pairs)
7f32e8d1c840,5,Warm (3-10 pairs)
7f32e8d1c880,10,Warm (3-10 pairs)
7f32e8d1c8c0,8,Warm (3-10 pairs)
7f32e8d1c900,4,Warm (3-10 pairs)
7f32e8d1c940,6,Warm (3-10 pairs)
7f32e8d1ca80,4,Warm (3-10 pairs)
7f32e8d1cac0,1,Cold (1-2 pairs)
7f32e8d1cb40,13,Hot (11+ pairs)
7f32e8d1cb80,8,Warm (3-10 pairs)
7f32e8d1cdc0,1,Cold (1-2 pairs)
7f32e8d1e080,5,Warm (3-10 pairs)
7f32e8d1e240,6,Warm (3-10 pairs)
7f32e8d1e280,2,Cold (1-2 pairs)
7f32e8d1e540,1,Cold (1-2 pairs)
7f32e8d1f000,2,Cold (1-2 pairs)
7f32e8d1f040,4,Warm (3-10 pairs)
7f32e8d1f140,1,Cold (1-2 pairs)
7f32e8d1f180,1,Cold (1-2 pairs)
7f32e8d1f1c0,15,Hot (11+ pairs)
7f32e8d1f200,1,Cold (1-2 pairs)
7f32e8d1f380,1,Cold (1-2 pairs)
7f32e8d1f440,3,Warm (3-10 pairs)
7f32e8d1f480,16,Hot (11+ pairs)
7f32e8d1f4c0,2,Cold (1-2 pairs)
7f32e8d1f500,3,Warm (3-10 pairs)
7f32e8d1f700,4,Warm (3-10 pairs)
7f32e8d1f900,1,Cold (1-2 pairs)
7f32e8d22380,1,Cold (1-2 pairs)
7f32e8fd25c0,7,Warm (3-10 pairs)
7f32e9063300,2,Cold (1-2 pairs)
7f32e9063340,1,Cold (1-2 pairs)
7f32e908ddc0,1,Cold (1-2 pairs)
7f32e9090e40,1,Cold (1-2 pairs)
7f32e92dcf00,3,Warm (3-10 pairs)
7f32e94739c0,2,Cold (1-2 pairs)
7f32e94b2300,4,Warm (3-10 pairs)
7f32e9507480,1,Cold (1-2 pairs)
7f32e9507800,1,Cold (1-2 pairs)
7f32e9507bc0,1,Cold (1-2 pairs)
7f32e9507c40,2,Cold (1-2 pairs)
7f32e9507cc0,1,Cold (1-2 pairs)
7f32e9507d00,2,Cold (1-2 pairs)
7f32e9507d40,1,Cold (1-2 pairs)
7f32e95083c0,1,Cold (1-2 pairs)
7f32e9513b80,2,Cold (1-2 pairs)
7f32e9514b40,1,Cold (1-2 pairs)
7f32e9845d80,1,Cold (1-2 pairs)
7f32e9cc4e80,3,Warm (3-10 pairs)
7f32e9cc5280,1,Cold (1-2 pairs)
7f32e9cc5680,9,Warm (3-10 pairs)
7f32e9ccd280,1,Cold (1-2 pairs)
7f32e9ed8900,10,Warm (3-10 pairs)
7f32e9ed8980,8,Warm (3-10 pairs)
7f32e9ef1340,14,Hot (11+ pairs)
7f32e9ef13c0,1,Cold (1-2 pairs)
7f32e9ef1480,7,Warm (3-10 pairs)
7f32e9ef1580,38,Hot (11+ pairs)
7f32e9ef15c0,7,Warm (3-10 pairs)
7f32e9ef1600,2,Cold (1-2 pairs)
7f32e9ef1a00,1,Cold (1-2 pairs)
7f32e9ef1a80,1,Cold (1-2 pairs)
7f32e9ef5a40,1,Cold (1-2 pairs)
7f32e9ef5a80,7,Warm (3-10 pairs)
7f32e9ef5ac0,1,Cold (1-2 pairs)
7f32e9ef5b00,1,Cold (1-2 pairs)
7f32e9ef5d40,1,Cold (1-2 pairs)
7f32e9efba80,2,Cold (1-2 pairs)
7f32e9efbac0,1,Cold (1-2 pairs)
7f32e9effa80,16,Hot (11+ pairs)
7f32ea1ab340,7,Warm (3-10 pairs)
7f32ea1ab380,1,Cold (1-2 pairs)
7f32ea1b3680,5,Warm (3-10 pairs)
7f32ea1b36c0,5,Warm (3-10 pairs)
7f32ea1b3700,4,Warm (3-10 pairs)
7f32ea1b3780,2,Cold (1-2 pairs)
7f32ea202c40,10,Warm (3-10 pairs)
7f32ea202c80,2,Cold (1-2 pairs)
7f32ea208b40,7,Warm (3-10 pairs)
7f32ea21d4c0,8,Warm (3-10 pairs)
7f32ea21d8c0,30,Hot (11+ pairs)
7f32ea2a7300,14,Hot (11+ pairs)
7f32ea2b2680,14,Hot (11+ pairs)
7f32ea2b26c0,4,Warm (3-10 pairs)
7f32ea2b2740,1,Cold (1-2 pairs)
7f32ea2b3600,1,Cold (1-2 pairs)
7f32ea2b7200,8,Warm (3-10 pairs)
7f32ea2b7240,2,Cold (1-2 pairs)
7f32ea2b72c0,3,Warm (3-10 pairs)
7f32ea2bc000,1,Cold (1-2 pairs)
7f32ea2bc0c0,1,Cold (1-2 pairs)
7f32ea30a600,3,Warm (3-10 pairs)
7f32ea30a6c0,4,Warm (3-10 pairs)
7f32ea30b340,1,Cold (1-2 pairs)
7f32ea30b3c0,1,Cold (1-2 pairs)
7f32ea5ddf00,1,Cold (1-2 pairs)
7f32ea5dfa00,2,Cold (1-2 pairs)
7f32ea5dfa40,1,Cold (1-2 pairs)
7f32ea5e8dc0,9,Warm (3-10 pairs)
7f32ea5ea640,6,Warm (3-10 pairs)
7f32ea5ec140,1,Cold (1-2 pairs)
7f32ea5ec3c0,2,Cold (1-2 pairs)
7f32ea5ec540,1,Cold (1-2 pairs)
7f32ea5f73c0,1,Cold (1-2 pairs)
7f32ea603900,3,Warm (3-10 pairs)
7f32ea603940,1,Cold (1-2 pairs)
7f32ea603980,1,Cold (1-2 pairs)
7f34ea64f000,4,Warm (3-10 pairs)
7f34ea64f240,1,Cold (1-2 pairs)
7f34ea64f280,2,Cold (1-2 pairs)
7f34ea64f3c0,2,Cold (1-2 pairs)
7f34ea64f5c0,3,Warm (3-10 pairs)
7f34ea64f600,1,Cold (1-2 pairs)
7f34ea64f8c0,1,Cold (1-2 pairs)
7f34ea64f9c0,14,Hot (11+ pairs)
7f34ea64fa00,1,Cold (1-2 pairs)
7f34ea64fa40,2,Cold (1-2 pairs)
7f34ea64fa80,4,Warm (3-10 pairs)
7f34ea64fb00,2,Cold (1-2 pairs)
7f34ea64fb40,1,Cold (1-2 pairs)
7f34ea64fec0,2,Cold (1-2 pairs)
7f34ea64ff00,1,Cold (1-2 pairs)
7f34ea673000,1,Cold (1-2 pairs)
7f34ea673040,1,Cold (1-2 pairs)
7f34ea673480,1,Cold (1-2 pairs)
7f34ea6734c0,4,Warm (3-10 pairs)
7f34ea673500,3,Warm (3-10 pairs)
7f34ea673580,1,Cold (1-2 pairs)
7f34ea673880,1,Cold (1-2 pairs)
7f34ea673980,1,Cold (1-2 pairs)
7f34ea6739c0,1,Cold (1-2 pairs)
7f34ea673f40,1,Cold (1-2 pairs)
7f34ea674240,2,Cold (1-2 pairs)
7f34ea674280,7,Warm (3-10 pairs)
7f34ea6742c0,2,Cold (1-2 pairs)
7f34ea674340,3,Warm (3-10 pairs)
7f34ea674680,4,Warm (3-10 pairs)
7f34ea674780,2,Cold (1-2 pairs)
7f34ea674c00,1,Cold (1-2 pairs)
7f34ea674cc0,1,Cold (1-2 pairs)
7f34ea675040,2,Cold (1-2 pairs)
7f34ea677d00,1,Cold (1-2 pairs)
7f34ea677d40,2,Cold (1-2 pairs)
7f34ea67c500,3,Warm (3-10 pairs)
7f34ea67c540,2,Cold (1-2 pairs)
7f34ea67c580,1,Cold (1-2 pairs)
7f34ea67c5c0,5,Warm (3-10 pairs)
7f34ea67c600,38,Hot (11+ pairs)
7f34ea67c640,10,Warm (3-10 pairs)
7f34ea67c680,25,Hot (11+ pairs)
7f34ea67c6c0,69,Hot (11+ pairs)
7f34ea67c700,4,Warm (3-10 pairs)
7f34ea67c740,2,Cold (1-2 pairs)
7f34ea67c780,14,Hot (11+ pairs)
7f34ea67c7c0,1,Cold (1-2 pairs)
7f34ea67c800,13,Hot (11+ pairs)
7f34ea67c840,9,Warm (3-10 pairs)
7f34ea67c8c0,1,Cold (1-2 pairs)
7f34ea67c900,1,Cold (1-2 pairs)
7f34ea67ca80,1,Cold (1-2 pairs)
7f34ea67cb00,1,Cold (1-2 pairs)
7f34ea67cc40,1,Cold (1-2 pairs)
7f34ea67ce40,12,Hot (11+ pairs)
7f34ea67ce80,9,Warm (3-10 pairs)
7f34ea67cec0,2,Cold (1-2 pairs)
7f34ea67cf00,7,Warm (3-10 pairs)
7f34ea67cf40,3,Warm (3-10 pairs)
7f34ea67cf80,1,Cold (1-2 pairs)
7f34ea67cfc0,2,Cold (1-2 pairs)
7f34ea67d000,4,Warm (3-10 pairs)
7f34ea67d040,16,Hot (11+ pairs)
7f34ea67d940,3,Warm (3-10 pairs)
7f34ea67d980,4,Warm (3-10 pairs)
7f34ea67d9c0,12,Hot (11+ pairs)
7f34ea67da00,10,Warm (3-10 pairs)
7f34ea67da40,11,Hot (11+ pairs)
7f34ea67da80,4,Warm (3-10 pairs)
7f34ea67dac0,5,Warm (3-10 pairs)
7f34ea67db00,2,Cold (1-2 pairs)
7f34ea67db40,2,Cold (1-2 pairs)
7f34ea67db80,2,Cold (1-2 pairs)
7f34ea67dbc0,2,Cold (1-2 pairs)
7f34ea67dc80,2,Cold (1-2 pairs)
7f34ea67dd00,8,Warm (3-10 pairs)
7f34ea67dd80,1,Cold (1-2 pairs)
7f34ea67de00,2,Cold (1-2 pairs)
7f34ea67df40,5,Warm (3-10 pairs)
7f34ea67df80,11,Hot (11+ pairs)
7f34ea67dfc0,4,Warm (3-10 pairs)
7f34ea67e000,3,Warm (3-10 pairs)
7f34ea67e040,5,Warm (3-10 pairs)
7f34ea67e0c0,12,Hot (11+ pairs)
7f34ea67e100,4,Warm (3-10 pairs)
7f34ea67e140,4,Warm (3-10 pairs)
7f34ea67e180,22,Hot (11+ pairs)
7f34ea67e1c0,10,Warm (3-10 pairs)
7f34ea67e200,1,Cold (1-2 pairs)
7f34ea67e240,3,Warm (3-10 pairs)
7f34ea67e280,2,Cold (1-2 pairs)
7f34ea67e2c0,3,Warm (3-10 pairs)
7f34ea67e300,1,Cold (1-2 pairs)
7f34ea67e340,4,Warm (3-10 pairs)
7f34ea67e3c0,1,Cold (1-2 pairs)
7f34ea67e440,8,Warm (3-10 pairs)
7f34ea67e480,22,Hot (11+ pairs)
7f34ea67e4c0,7,Warm (3-10 pairs)
7f34ea67e500,1,Cold (1-2 pairs)
7f34ea67e540,6,Warm (3-10 pairs)
7f34ea67e580,2,Cold (1-2 pairs)
7f34ea67e5c0,6,Warm (3-10 pairs)
7f34ea67e700,9,Warm (3-10 pairs)
7f34ea67e740,18,Hot (11+ pairs)
7f34ea67e780,7,Warm (3-10 pairs)
7f34ea67e800,1,Cold (1-2 pairs)
7f34ea67e840,2,Cold (1-2 pairs)
7f34ea67e9c0,4,Warm (3-10 pairs)
7f34ea67ea00,5,Warm (3-10 pairs)
7f34ea67ea40,7,Warm (3-10 pairs)
7f34ea67ea80,5,Warm (3-10 pairs)
7f34ea67eac0,2,Cold (1-2 pairs)
7f34ea67eb00,1,Cold (1-2 pairs)
7f34ea67eb40,1,Cold (1-2 pairs)
7f34ea67ec00,7,Warm (3-10 pairs)
7f34ea67ec40,1,Cold (1-2 pairs)
7f34ea67ecc0,1,Cold (1-2 pairs)
7f34ea67ed00,1,Cold (1-2 pairs)
7f34ea67ed80,1,Cold (1-2 pairs)
7f34ea67ef00,2,Cold (1-2 pairs)
7f34ea67ef40,5,Warm (3-10 pairs)
7f34ea67ef80,2,Cold (1-2 pairs)
7f34ea73d380,14,Hot (11+ pairs)
7f34ea76d300,1,Cold (1-2 pairs)
7f34ea76dec0,1,Cold (1-2 pairs)
7f34ea774b00,14,Hot (11+ pairs)
7f34ea876d00,1,Cold (1-2 pairs)
7f34ea885640,1,Cold (1-2 pairs)
7f34ea8da5c0,7,Warm (3-10 pairs)
7f34eabefd00,10,Warm (3-10 pairs)
7f34eac7d640,10,Warm (3-10 pairs)
7f34eaca4540,1,Cold (1-2 pairs)
7f34eaca45c0,14,Hot (11+ pairs)
7f34eaca4600,16,Hot (11+ pairs)
7f34eacacd00,14,Hot (11+ pairs)
7f34eacacd40,3,Warm (3-10 pairs)
7f34ead35300,7,Warm (3-10 pairs)
7f34eae03000,1,Cold (1-2 pairs)
7f34eae44ec0,2,Cold (1-2 pairs)
7f34eae44fc0,1,Cold (1-2 pairs)
7f34eae46a00,1,Cold (1-2 pairs)
7f34eae49580,1,Cold (1-2 pairs)
7f34eae4d940,1,Cold (1-2 pairs)
7f34eae4e000,14,Hot (11+ pairs)
7f34eae4e080,6,Warm (3-10 pairs)
7f34eae4e0c0,2,Cold (1-2 pairs)
7f34eae4e100,5,Warm (3-10 pairs)
7f34eae4e180,2,Cold (1-2 pairs)
7f34eae4e1c0,11,Hot (11+ pairs)
7f34eae4e200,6,Warm (3-10 pairs)
7f34eae4e300,5,Warm (3-10 pairs)
7f34eae4e340,3,Warm (3-10 pairs)
7f34eae4e380,1,Cold (1-2 pairs)
7f34eae4e3c0,1,Cold (1-2 pairs)
7f34eae4e400,1,Cold (1-2 pairs)
7f34eae4e500,1,Cold (1-2 pairs)
7f34eae4e540,1,Cold (1-2 pairs)
7f34eae4e580,1,Cold (1-2 pairs)
7f34eae4f7c0,2,Cold (1-2 pairs)
7f34eae50000,5,Warm (3-10 pairs)
7f34eae503c0,1,Cold (1-2 pairs)
7f34eae50400,1,Cold (1-2 pairs)
7f34eae50c80,17,Hot (11+ pairs)
7f34eae50cc0,48,Hot (11+ pairs)
7f34eae50d00,26,Hot (11+ pairs)
7f34eae50d80,5,Warm (3-10 pairs)
7f34eae50e40,3,Warm (3-10 pairs)
7f34eae50e80,2,Cold (1-2 pairs)
7f34eae50ec0,18,Hot (11+ pairs)
7f34eae50f00,2,Cold (1-2 pairs)
7f34eae51000,1,Cold (1-2 pairs)
7f34eae51040,3,Warm (3-10 pairs)
7f34eae51180,1,Cold (1-2 pairs)
7f34eae51240,6,Warm (3-10 pairs)
7f34eae51300,4,Warm (3-10 pairs)
7f34eae514c0,3,Warm (3-10 pairs)
7f34eae515c0,4,Warm (3-10 pairs)
7f34eae51d40,1,Cold (1-2 pairs)
7f34eae52000,1,Cold (1-2 pairs)
7f34eae53000,4,Warm (3-10 pairs)
7f34eae53040,6,Warm (3-10 pairs)
7f34eae53080,9,Warm (3-10 pairs)
7f34eae530c0,1,Cold (1-2 pairs)
7f34eae53600,14,Hot (11+ pairs)
7f34eae53640,1,Cold (1-2 pairs)
7f34eae53800,1,Cold (1-2 pairs)
7f34eae538c0,2,Cold (1-2 pairs)
7f34eae54040,2,Cold (1-2 pairs)
7f34eae54080,2,Cold (1-2 pairs)
7f34eae54200,4,Warm (3-10 pairs)
7f34eae54240,6,Warm (3-10 pairs)
7f34eae54280,1,Cold (1-2 pairs)
7f34eae54540,1,Cold (1-2 pairs)
7f34eae54b00,1,Cold (1-2 pairs)
7f34eae566c0,1,Cold (1-2 pairs)
7f34eae56700,2,Cold (1-2 pairs)
7f34eae56a40,1,Cold (1-2 pairs)
7f34eae58540,1,Cold (1-2 pairs)
7f34eae58600,1,Cold (1-2 pairs)
7f34eae586c0,1,Cold (1-2 pairs)
7f34eae59000,1,Cold (1-2 pairs)
7f34eae59080,1,Cold (1-2 pairs)
7f34eae59100,2,Cold (1-2 pairs)
7f34eae59140,1,Cold (1-2 pairs)
7f34eae591c0,1,Cold (1-2 pairs)
7f34eae5b100,1,Cold (1-2 pairs)
7f34eae623c0,2,Cold (1-2 pairs)
7f34eae62440,1,Cold (1-2 pairs)
7f34eae626c0,4,Warm (3-10 pairs)
7f34eae627c0,1,Cold (1-2 pairs)
7f34eae62c40,1,Cold (1-2 pairs)
7f34eae65780,8,Warm (3-10 pairs)
7f34eae657c0,11,Hot (11+ pairs)
7f34eae65800,2,Cold (1-2 pairs)
7f34eae65840,2,Cold (1-2 pairs)
7f34eae65c80,1,Cold (1-2 pairs)
7f34eae66100,1,Cold (1-2 pairs)
7f34eae66a00,1,Cold (1-2 pairs)
7f34eae67340,1,Cold (1-2 pairs)
7f34eae68000,3,Warm (3-10 pairs)
7f34eae68380,3,Warm (3-10 pairs)
7f34eae68800,1,Cold (1-2 pairs)
7f34eae68d40,3,Warm (3-10 pairs)
7f34eae68dc0,4,Warm (3-10 pairs)
7f34eae68e00,5,Warm (3-10 pairs)
7f34eae68f00,1,Cold (1-2 pairs)
7f34eae69000,22,Hot (11+ pairs)
7f34eae69080,25,Hot (11+ pairs)
7f34eae690c0,12,Hot (11+ pairs)
7f34eae69140,11,Hot (11+ pairs)
7f34eae69180,9,Warm (3-10 pairs)
7f34eae691c0,5,Warm (3-10 pairs)
7f34eae69200,5,Warm (3-10 pairs)
7f34eae69240,1,Cold (1-2 pairs)
7f34eae692c0,4,Warm (3-10 pairs)
7f34eae69340,9,Warm (3-10 pairs)
7f34eae69380,5,Warm (3-10 pairs)
7f34eae693c0,1,Cold (1-2 pairs)
7f34eae69400,3,Warm (3-10 pairs)
7f34eae69440,3,Warm (3-10 pairs)
7f34eae694c0,1,Cold (1-2 pairs)
7f34eae69540,2,Cold (1-2 pairs)
7f34eae695c0,22,Hot (11+ pairs)
7f34eae69600,16,Hot (11+ pairs)
7f34eae69640,10,Warm (3-10 pairs)
7f34eae69680,10,Warm (3-10 pairs)
7f34eae696c0,8,Warm (3-10 pairs)
7f34eae69700,8,Warm (3-10 pairs)
7f34eae69740,4,Warm (3-10 pairs)
7f34eae697c0,5,Warm (3-10 pairs)
7f34eae69a80,1,Cold (1-2 pairs)
7f34eae69bc0,2,Cold (1-2 pairs)
7f34eae69c40,1,Cold (1-2 pairs)
7f34eae69dc0,1,Cold (1-2 pairs)
7f34eae69f00,11,Hot (11+ pairs)
7f34eae69f40,15,Hot (11+ pairs)
7f34eae69f80,5,Warm (3-10 pairs)
