Cacheblock,op_pair_count,temperature
7f71f4c722c0,1,Cold (1-2 pairs)
7f71f4c72380,1,Cold (1-2 pairs)
7f71f4c72840,3,Warm (3-10 pairs)
7f71f4c72980,1,Cold (1-2 pairs)
7f71f4c729c0,1,Cold (1-2 pairs)
7f71f4c72a80,1,Cold (1-2 pairs)
7f71f4c73040,2,Cold (1-2 pairs)
7f71f4c73080,2,Cold (1-2 pairs)
7f71f4c730c0,1,Cold (1-2 pairs)
7f71f4c73100,2,Cold (1-2 pairs)
7f71f4c73140,2,Cold (1-2 pairs)
7f71f4c731c0,3,Warm (3-10 pairs)
7f71f4c73200,2,Cold (1-2 pairs)
7f71f4c73240,3,Warm (3-10 pairs)
7f71f4c732c0,4,Warm (3-10 pairs)
7f71f4c73300,3,Warm (3-10 pairs)
7f71f4c73340,1,Cold (1-2 pairs)
7f71f4c73380,4,Warm (3-10 pairs)
7f71f4c733c0,4,Warm (3-10 pairs)
7f71f4c73400,4,Warm (3-10 pairs)
7f71f4c73440,2,Cold (1-2 pairs)
7f71f4c73c00,3,Warm (3-10 pairs)
7f71f4c73d40,2,Cold (1-2 pairs)
7f71f4c78b40,22,Hot (11+ pairs)
7f71f4c78bc0,6,Warm (3-10 pairs)
7f71f4c78c00,2,Cold (1-2 pairs)
7f71f4c78c40,6,Warm (3-10 pairs)
7f71f4c78c80,1,Cold (1-2 pairs)
7f71f4c78cc0,1,Cold (1-2 pairs)
7f71f4c78d40,3,Warm (3-10 pairs)
7f71f4c78f80,1,Cold (1-2 pairs)
7f71f4c793c0,16,Hot (11+ pairs)
7f71f4c79440,2,Cold (1-2 pairs)
7f71f4c79480,4,Warm (3-10 pairs)
7f71f4c79500,13,Hot (11+ pairs)
7f71f4c79580,2,Cold (1-2 pairs)
7f71f4c79680,4,Warm (3-10 pairs)
7f71f4c7aa80,1,Cold (1-2 pairs)
7f71f4c7ac40,2,Cold (1-2 pairs)
7f71f4c7ad80,1,Cold (1-2 pairs)
7f71f4c7b180,2,Cold (1-2 pairs)
7f71f4c7ba40,27,Hot (11+ pairs)
7f71f4c7ba80,2,Cold (1-2 pairs)
7f71f4c7bac0,2,Cold (1-2 pairs)
7f71f4c7bc00,7,Warm (3-10 pairs)
7f71f4c7bc80,1,Cold (1-2 pairs)
7f71f4c7bcc0,4,Warm (3-10 pairs)
7f71f4c7bd80,1,Cold (1-2 pairs)
7f71f4c7bdc0,2,Cold (1-2 pairs)
7f71f4c7be00,5,Warm (3-10 pairs)
7f71f4c7bf40,9,Warm (3-10 pairs)
7f71f4c7bf80,1,Cold (1-2 pairs)
7f71f4c7d540,1,Cold (1-2 pairs)
7f71f4c7e6c0,2,Cold (1-2 pairs)
7f71f4c7e8c0,1,Cold (1-2 pairs)
7f71f4c7e900,1,Cold (1-2 pairs)
7f71f4c7eec0,1,Cold (1-2 pairs)
7f71f4c884c0,1,Cold (1-2 pairs)
7f71f4c88600,3,Warm (3-10 pairs)
7f71f4c88a00,1,Cold (1-2 pairs)
7f71f4c88a80,2,Cold (1-2 pairs)
7f71f4c88ac0,2,Cold (1-2 pairs)
7f71f4c88b00,2,Cold (1-2 pairs)
7f71f4c88b80,1,Cold (1-2 pairs)
7f71f4c88cc0,2,Cold (1-2 pairs)
7f71f4c88d40,1,Cold (1-2 pairs)
7f71f4c88d80,1,Cold (1-2 pairs)
7f71f4c88fc0,3,Warm (3-10 pairs)
7f71f4c89080,1,Cold (1-2 pairs)
7f71f4c89280,1,Cold (1-2 pairs)
7f71f4c89480,1,Cold (1-2 pairs)
7f71f4c89540,2,Cold (1-2 pairs)
7f71f4c895c0,1,Cold (1-2 pairs)
7f71f4c89640,2,Cold (1-2 pairs)
7f71f4c8a780,3,Warm (3-10 pairs)
7f71f4c8e6c0,1,Cold (1-2 pairs)
7f71f4c8ea40,1,Cold (1-2 pairs)
7f71f4c917c0,5,Warm (3-10 pairs)
7f71f4c91800,2,Cold (1-2 pairs)
7f71f4c91a00,1,Cold (1-2 pairs)
7f71f4c91ac0,1,Cold (1-2 pairs)
7f71f4c92dc0,1,Cold (1-2 pairs)
7f71f4c93bc0,1,Cold (1-2 pairs)
7f71f4c93d40,1,Cold (1-2 pairs)
7f71f4c93e00,1,Cold (1-2 pairs)
7f71f4c93e40,1,Cold (1-2 pairs)
7f71f4c93e80,1,Cold (1-2 pairs)
7f71f4c95200,1,Cold (1-2 pairs)
7f71f4c95800,1,Cold (1-2 pairs)
7f71f4c95d00,1,Cold (1-2 pairs)
7f71f4c961c0,1,Cold (1-2 pairs)
7f71f4c96300,1,Cold (1-2 pairs)
7f71f4c974c0,2,Cold (1-2 pairs)
7f71f4c97f80,1,Cold (1-2 pairs)
7f71f4c98080,1,Cold (1-2 pairs)
7f71f4c9a4c0,3,Warm (3-10 pairs)
7f71f4c9ae80,1,Cold (1-2 pairs)
7f71f4c9aec0,1,Cold (1-2 pairs)
7f71f4c9c540,2,Cold (1-2 pairs)
7f71f4c9c780,1,Cold (1-2 pairs)
7f71f4c9c900,1,Cold (1-2 pairs)
7f71f4c9c9c0,1,Cold (1-2 pairs)
7f71f4c9cf00,1,Cold (1-2 pairs)
7f71f4c9d180,1,Cold (1-2 pairs)
7f71f4c9dc40,1,Cold (1-2 pairs)
7f71f4c9e000,1,Cold (1-2 pairs)
7f71f4c9f680,1,Cold (1-2 pairs)
7f71f4ca8680,1,Cold (1-2 pairs)
7f71f4caa180,1,Cold (1-2 pairs)
7f71f4caab80,1,Cold (1-2 pairs)
7f71f4caabc0,1,Cold (1-2 pairs)
7f71f4caad40,1,Cold (1-2 pairs)
7f71f4caaf80,1,Cold (1-2 pairs)
7f71f4cac780,1,Cold (1-2 pairs)
7f71f4cad900,1,Cold (1-2 pairs)
7f71f4caed80,1,Cold (1-2 pairs)
7f7200000b80,2,Cold (1-2 pairs)
7f7230002b80,5,Warm (3-10 pairs)
7f7230002c00,5,Warm (3-10 pairs)
7f7234006980,7,Warm (3-10 pairs)
7f723400e780,1,Cold (1-2 pairs)
7f723400e900,1,Cold (1-2 pairs)
7f723400e9c0,1,Cold (1-2 pairs)
7f723400f180,1,Cold (1-2 pairs)
7f7234014000,1,Cold (1-2 pairs)
7f7234014080,1,Cold (1-2 pairs)
7f7234014100,1,Cold (1-2 pairs)
7f7234015d80,1,Cold (1-2 pairs)
7f7234015e00,1,Cold (1-2 pairs)
7f72340160c0,1,Cold (1-2 pairs)
7f7234018540,1,Cold (1-2 pairs)
7f7234018b40,1,Cold (1-2 pairs)
7f7234018ec0,1,Cold (1-2 pairs)
7f7234018f00,1,Cold (1-2 pairs)
7f7234018f40,1,Cold (1-2 pairs)
7f7234021e00,1,Cold (1-2 pairs)
7f7234021f00,1,Cold (1-2 pairs)
7f7234021f80,1,Cold (1-2 pairs)
7f7234025ec0,1,Cold (1-2 pairs)
7f7234025f40,2,Cold (1-2 pairs)
7f7234028440,1,Cold (1-2 pairs)
7f7234028540,1,Cold (1-2 pairs)
7f7234028580,9,Warm (3-10 pairs)
7f72340285c0,6,Warm (3-10 pairs)
7f7234028600,5,Warm (3-10 pairs)
7f7234028640,2,Cold (1-2 pairs)
7f72340286c0,1,Cold (1-2 pairs)
7f723402e900,1,Cold (1-2 pairs)
7f723402e9c0,1,Cold (1-2 pairs)
7f723402ea40,1,Cold (1-2 pairs)
7f723402ea80,1,Cold (1-2 pairs)
7f723402ee80,1,Cold (1-2 pairs)
7f7234046e00,1,Cold (1-2 pairs)
7f7234048bc0,2,Cold (1-2 pairs)
7f7234048c00,2,Cold (1-2 pairs)
7f7234049580,1,Cold (1-2 pairs)
7f7234049600,7,Warm (3-10 pairs)
7f7234049640,6,Warm (3-10 pairs)
7f7234049680,6,Warm (3-10 pairs)
7f72340496c0,4,Warm (3-10 pairs)
7f7234049700,1,Cold (1-2 pairs)
7f72340497c0,1,Cold (1-2 pairs)
7f7234049840,1,Cold (1-2 pairs)
7f7234049880,1,Cold (1-2 pairs)
7f72340498c0,1,Cold (1-2 pairs)
7f7234049e40,1,Cold (1-2 pairs)
7f723404ad40,1,Cold (1-2 pairs)
7f723404b640,5,Warm (3-10 pairs)
7f723404b680,7,Warm (3-10 pairs)
7f723404b6c0,6,Warm (3-10 pairs)
7f723404b700,5,Warm (3-10 pairs)
7f723404b780,1,Cold (1-2 pairs)
7f723404b840,1,Cold (1-2 pairs)
7f723404b880,1,Cold (1-2 pairs)
7f723405e600,1,Cold (1-2 pairs)
7f723405e900,1,Cold (1-2 pairs)
7f7234063bc0,1,Cold (1-2 pairs)
7f7234064380,1,Cold (1-2 pairs)
7f7234071dc0,1,Cold (1-2 pairs)
7f723407bc80,1,Cold (1-2 pairs)
7f723408f000,1,Cold (1-2 pairs)
7f723408f180,2,Cold (1-2 pairs)
7f723408f1c0,6,Warm (3-10 pairs)
7f723408f240,3,Warm (3-10 pairs)
7f723408f280,2,Cold (1-2 pairs)
7f723409e880,2,Cold (1-2 pairs)
7f723409e8c0,2,Cold (1-2 pairs)
7f723409ea80,1,Cold (1-2 pairs)
7f72340a7e00,1,Cold (1-2 pairs)
7f72340b5000,2,Cold (1-2 pairs)
7f72340b5040,3,Warm (3-10 pairs)
7f72340b5080,2,Cold (1-2 pairs)
7f72340b5100,2,Cold (1-2 pairs)
7f72340b5140,2,Cold (1-2 pairs)
7f72340b5840,1,Cold (1-2 pairs)
7f72340ba000,1,Cold (1-2 pairs)
7f72340ba080,1,Cold (1-2 pairs)
7f72340ba0c0,1,Cold (1-2 pairs)
7f72340c60c0,6,Warm (3-10 pairs)
7f72340c6180,4,Warm (3-10 pairs)
7f72340c61c0,7,Warm (3-10 pairs)
7f72340c6200,2,Cold (1-2 pairs)
7f72340c6240,3,Warm (3-10 pairs)
7f72340c62c0,1,Cold (1-2 pairs)
7f72340c6300,7,Warm (3-10 pairs)
7f72340c6340,34,Hot (11+ pairs)
7f72340c6380,8,Warm (3-10 pairs)
7f72340c63c0,9,Warm (3-10 pairs)
7f72340c6400,2,Cold (1-2 pairs)
7f72340c6440,1,Cold (1-2 pairs)
7f72340c6480,6,Warm (3-10 pairs)
7f72340c6540,2,Cold (1-2 pairs)
7f72340c6580,1,Cold (1-2 pairs)
7f72340c6680,1,Cold (1-2 pairs)
7f72340c67c0,3,Warm (3-10 pairs)
7f72340c6880,1,Cold (1-2 pairs)
7f72340c6900,17,Hot (11+ pairs)
7f72340cbe40,3,Warm (3-10 pairs)
7f72340cbe80,1,Cold (1-2 pairs)
7f72340cbec0,2,Cold (1-2 pairs)
7f72340cbf00,1,Cold (1-2 pairs)
7f72340cbf40,3,Warm (3-10 pairs)
7f72340cbf80,6,Warm (3-10 pairs)
7f72340cc000,4,Warm (3-10 pairs)
7f72340cc080,1,Cold (1-2 pairs)
7f72340cc300,2,Cold (1-2 pairs)
7f72340cc3c0,1,Cold (1-2 pairs)
7f72340cc400,1,Cold (1-2 pairs)
7f72340cc4c0,4,Warm (3-10 pairs)
7f72340cc940,1,Cold (1-2 pairs)
7f72340cc980,2,Cold (1-2 pairs)
7f72340ccec0,1,Cold (1-2 pairs)
7f72340cd280,1,Cold (1-2 pairs)
7f72340ce440,4,Warm (3-10 pairs)
7f72340ce480,1,Cold (1-2 pairs)
7f72340d0080,1,Cold (1-2 pairs)
7f72340d0100,1,Cold (1-2 pairs)
7f72340d0140,4,Warm (3-10 pairs)
7f72340d0180,8,Warm (3-10 pairs)
7f72340d01c0,9,Warm (3-10 pairs)
7f72340d0200,7,Warm (3-10 pairs)
7f72340d0240,1,Cold (1-2 pairs)
7f72340d0300,1,Cold (1-2 pairs)
7f72340d0340,6,Warm (3-10 pairs)
7f72340d0380,7,Warm (3-10 pairs)
7f72340d03c0,7,Warm (3-10 pairs)
7f72340d0400,7,Warm (3-10 pairs)
7f72340d0540,1,Cold (1-2 pairs)
7f72340d0580,4,Warm (3-10 pairs)
7f72340d05c0,4,Warm (3-10 pairs)
7f72340d0600,3,Warm (3-10 pairs)
7f72340d0640,2,Cold (1-2 pairs)
7f72340d0680,3,Warm (3-10 pairs)
7f72340d06c0,4,Warm (3-10 pairs)
7f72340d0700,3,Warm (3-10 pairs)
7f72340d0740,6,Warm (3-10 pairs)
7f72340d0780,7,Warm (3-10 pairs)
7f72340d07c0,7,Warm (3-10 pairs)
7f72340d0800,7,Warm (3-10 pairs)
7f72340d0880,1,Cold (1-2 pairs)
7f72340d09c0,7,Warm (3-10 pairs)
7f72340d0a00,7,Warm (3-10 pairs)
7f72340d0a40,7,Warm (3-10 pairs)
7f72340d0a80,7,Warm (3-10 pairs)
7f72340d0b40,1,Cold (1-2 pairs)
7f72340d0b80,2,Cold (1-2 pairs)
7f72340d0c80,1,Cold (1-2 pairs)
7f72340d0cc0,2,Cold (1-2 pairs)
7f72340d0e00,1,Cold (1-2 pairs)
7f72340d0e40,2,Cold (1-2 pairs)
7f72340d0e80,1,Cold (1-2 pairs)
7f72340d0ec0,3,Warm (3-10 pairs)
7f72340d0f00,2,Cold (1-2 pairs)
7f72340d0f80,3,Warm (3-10 pairs)
7f72340d1240,2,Cold (1-2 pairs)
7f72340e3740,3,Warm (3-10 pairs)
7f72340e3880,2,Cold (1-2 pairs)
7f72340e38c0,2,Cold (1-2 pairs)
7f72340e39c0,1,Cold (1-2 pairs)
7f72340e5880,5,Warm (3-10 pairs)
7f72340e58c0,7,Warm (3-10 pairs)
7f72340e5900,6,Warm (3-10 pairs)
7f72340e5940,5,Warm (3-10 pairs)
7f72340f8c80,1,Cold (1-2 pairs)
7f72340fca40,1,Cold (1-2 pairs)
7f72340fca80,3,Warm (3-10 pairs)
7f72340fcac0,1,Cold (1-2 pairs)
7f72341097c0,3,Warm (3-10 pairs)
7f7234124a00,1,Cold (1-2 pairs)
7f7234130b40,1,Cold (1-2 pairs)
7f7234130c80,1,Cold (1-2 pairs)
7f723415a800,1,Cold (1-2 pairs)
7f723415a8c0,1,Cold (1-2 pairs)
7f7234169880,2,Cold (1-2 pairs)
7f723416d240,3,Warm (3-10 pairs)
7f723416d280,6,Warm (3-10 pairs)
7f723416d2c0,7,Warm (3-10 pairs)
7f723416d300,5,Warm (3-10 pairs)
7f723416d340,4,Warm (3-10 pairs)
7f72341875c0,1,Cold (1-2 pairs)
7f7234187780,1,Cold (1-2 pairs)
7f72541669c0,1,Cold (1-2 pairs)
7f7254166b00,3,Warm (3-10 pairs)
7f7254166b40,1,Cold (1-2 pairs)
7f7254166c40,2,Cold (1-2 pairs)
7f7254166c80,5,Warm (3-10 pairs)
7f7254166cc0,13,Hot (11+ pairs)
7f7254166d40,1,Cold (1-2 pairs)
7f7254166d80,7,Warm (3-10 pairs)
7f7254166f80,1,Cold (1-2 pairs)
7f7254166fc0,1,Cold (1-2 pairs)
7f7254167180,2,Cold (1-2 pairs)
7f72541671c0,14,Hot (11+ pairs)
7f7254167200,10,Warm (3-10 pairs)
7f7254167240,13,Hot (11+ pairs)
7f7254167280,7,Warm (3-10 pairs)
7f72541672c0,8,Warm (3-10 pairs)
7f7254167300,9,Warm (3-10 pairs)
7f7254167400,1,Cold (1-2 pairs)
7f7254167500,1,Cold (1-2 pairs)
7f7254167640,1,Cold (1-2 pairs)
7f72541677c0,1,Cold (1-2 pairs)
7f7254167800,1,Cold (1-2 pairs)
7f7254167840,5,Warm (3-10 pairs)
7f7254167880,1,Cold (1-2 pairs)
7f72541678c0,1,Cold (1-2 pairs)
7f7254168000,1,Cold (1-2 pairs)
7f7254168500,1,Cold (1-2 pairs)
7f7254168540,1,Cold (1-2 pairs)
7f7254168640,1,Cold (1-2 pairs)
7f7254168680,1,Cold (1-2 pairs)
7f7254168700,4,Warm (3-10 pairs)
7f7254168740,15,Hot (11+ pairs)
7f7254168780,21,Hot (11+ pairs)
7f72541687c0,43,Hot (11+ pairs)
7f7254168800,4,Warm (3-10 pairs)
7f7254168840,20,Hot (11+ pairs)
7f7254168880,15,Hot (11+ pairs)
7f72541688c0,2,Cold (1-2 pairs)
7f7254168d40,16,Hot (11+ pairs)
7f7254168d80,13,Hot (11+ pairs)
7f7254168f40,1,Cold (1-2 pairs)
7f7254169180,1,Cold (1-2 pairs)
7f72541691c0,1,Cold (1-2 pairs)
7f7254169240,1,Cold (1-2 pairs)
7f7254169280,2,Cold (1-2 pairs)
7f72541692c0,2,Cold (1-2 pairs)
7f7254169300,2,Cold (1-2 pairs)
7f7254169340,13,Hot (11+ pairs)
7f7254169380,17,Hot (11+ pairs)
7f72541693c0,13,Hot (11+ pairs)
7f7254169400,5,Warm (3-10 pairs)
7f7254169440,1,Cold (1-2 pairs)
7f7254169480,1,Cold (1-2 pairs)
7f7254169500,5,Warm (3-10 pairs)
7f7254169540,13,Hot (11+ pairs)
7f7254169580,14,Hot (11+ pairs)
7f72541695c0,42,Hot (11+ pairs)
7f7254169600,3,Warm (3-10 pairs)
7f7254169640,9,Warm (3-10 pairs)
7f7254169780,11,Hot (11+ pairs)
7f72541697c0,46,Hot (11+ pairs)
7f7254169800,45,Hot (11+ pairs)
7f7254169840,39,Hot (11+ pairs)
7f7254169880,35,Hot (11+ pairs)
7f72541698c0,20,Hot (11+ pairs)
7f7254169900,32,Hot (11+ pairs)
7f7254169940,17,Hot (11+ pairs)
7f7254169a80,3,Warm (3-10 pairs)
7f7254169ac0,20,Hot (11+ pairs)
7f7254169b00,13,Hot (11+ pairs)
7f7254169b40,30,Hot (11+ pairs)
7f7254169b80,14,Hot (11+ pairs)
7f7254169bc0,4,Warm (3-10 pairs)
7f7254169c00,25,Hot (11+ pairs)
7f7254169c40,6,Warm (3-10 pairs)
7f7254169d40,1,Cold (1-2 pairs)
7f7254169d80,7,Warm (3-10 pairs)
7f7254169dc0,9,Warm (3-10 pairs)
7f7254169e00,11,Hot (11+ pairs)
7f7254169e40,12,Hot (11+ pairs)
7f7254169e80,10,Warm (3-10 pairs)
7f7254169ec0,1,Cold (1-2 pairs)
7f7254169f40,4,Warm (3-10 pairs)
7f7254169f80,11,Hot (11+ pairs)
7f7254169fc0,7,Warm (3-10 pairs)
7f725416a040,1,Cold (1-2 pairs)
7f725416a0c0,1,Cold (1-2 pairs)
7f725416a100,3,Warm (3-10 pairs)
7f725416a140,5,Warm (3-10 pairs)
7f725416a180,14,Hot (11+ pairs)
7f725416a1c0,14,Hot (11+ pairs)
7f725416a200,20,Hot (11+ pairs)
7f725416a240,3,Warm (3-10 pairs)
7f725416a280,3,Warm (3-10 pairs)
7f725416a2c0,11,Hot (11+ pairs)
7f725416a300,6,Warm (3-10 pairs)
7f725416a340,5,Warm (3-10 pairs)
7f725416a380,21,Hot (11+ pairs)
7f725416a3c0,52,Hot (11+ pairs)
7f725416a400,15,Hot (11+ pairs)
7f725416a440,21,Hot (11+ pairs)
7f725416a4c0,6,Warm (3-10 pairs)
7f725416a500,1,Cold (1-2 pairs)
7f725416a540,3,Warm (3-10 pairs)
7f725416a600,2,Cold (1-2 pairs)
7f725416a6c0,5,Warm (3-10 pairs)
7f725416a700,2,Cold (1-2 pairs)
7f725416a800,2,Cold (1-2 pairs)
7f725416a880,3,Warm (3-10 pairs)
7f725416a8c0,4,Warm (3-10 pairs)
7f725416a900,8,Warm (3-10 pairs)
7f725416a940,7,Warm (3-10 pairs)
7f725416a980,12,Hot (11+ pairs)
7f725416a9c0,7,Warm (3-10 pairs)
7f725416aa00,1,Cold (1-2 pairs)
7f725416aa40,2,Cold (1-2 pairs)
7f725416ab00,1,Cold (1-2 pairs)
7f725416ab40,2,Cold (1-2 pairs)
7f725416abc0,4,Warm (3-10 pairs)
7f725416ac00,26,Hot (11+ pairs)
7f725416ac40,48,Hot (11+ pairs)
7f725416ac80,81,Hot (11+ pairs)
7f725416acc0,75,Hot (11+ pairs)
7f725416ad00,38,Hot (11+ pairs)
7f725416ad40,100,Hot (11+ pairs)
7f725416ad80,3,Warm (3-10 pairs)
7f725416adc0,12,Hot (11+ pairs)
7f725416ae00,7,Warm (3-10 pairs)
7f725416ae40,2,Cold (1-2 pairs)
7f725416ae80,9,Warm (3-10 pairs)
7f725416aec0,8,Warm (3-10 pairs)
7f725416af00,2,Cold (1-2 pairs)
7f725416af40,28,Hot (11+ pairs)
7f725416af80,27,Hot (11+ pairs)
7f725416afc0,17,Hot (11+ pairs)
7f725416b000,9,Warm (3-10 pairs)
7f725416b040,9,Warm (3-10 pairs)
7f725416b080,12,Hot (11+ pairs)
7f725416b0c0,7,Warm (3-10 pairs)
7f725416b100,3,Warm (3-10 pairs)
7f725416b140,1,Cold (1-2 pairs)
7f725416b180,3,Warm (3-10 pairs)
7f725416b1c0,9,Warm (3-10 pairs)
7f725416b200,7,Warm (3-10 pairs)
7f725416b280,8,Warm (3-10 pairs)
7f725416b2c0,11,Hot (11+ pairs)
7f725416b300,18,Hot (11+ pairs)
7f725416b340,18,Hot (11+ pairs)
7f725416b380,49,Hot (11+ pairs)
7f725416b3c0,53,Hot (11+ pairs)
7f725416b400,35,Hot (11+ pairs)
7f725416b440,46,Hot (11+ pairs)
7f725416b480,61,Hot (11+ pairs)
7f725416b4c0,22,Hot (11+ pairs)
7f725416b500,23,Hot (11+ pairs)
7f725416b540,62,Hot (11+ pairs)
7f725416b580,45,Hot (11+ pairs)
7f725416b5c0,28,Hot (11+ pairs)
7f725416b600,33,Hot (11+ pairs)
7f725416b640,56,Hot (11+ pairs)
7f725416b680,90,Hot (11+ pairs)
7f725416b6c0,29,Hot (11+ pairs)
7f725416b700,24,Hot (11+ pairs)
7f725416b740,7,Warm (3-10 pairs)
7f725416b780,31,Hot (11+ pairs)
7f725416b800,1,Cold (1-2 pairs)
7f725416b840,3,Warm (3-10 pairs)
7f725416b880,10,Warm (3-10 pairs)
7f725416b8c0,12,Hot (11+ pairs)
7f725416b900,16,Hot (11+ pairs)
7f725416b940,31,Hot (11+ pairs)
7f725416b980,18,Hot (11+ pairs)
7f725416b9c0,19,Hot (11+ pairs)
7f725416ba00,6,Warm (3-10 pairs)
7f725416ba40,9,Warm (3-10 pairs)
7f725416ba80,3,Warm (3-10 pairs)
7f725416bac0,2,Cold (1-2 pairs)
7f725416bb00,17,Hot (11+ pairs)
7f725416bb40,8,Warm (3-10 pairs)
7f725416bc00,3,Warm (3-10 pairs)
7f725416bc40,6,Warm (3-10 pairs)
7f725416bc80,8,Warm (3-10 pairs)
7f725416bcc0,13,Hot (11+ pairs)
7f725416bd00,4,Warm (3-10 pairs)
7f725416bd40,1,Cold (1-2 pairs)
7f725416be00,9,Warm (3-10 pairs)
7f725416be40,5,Warm (3-10 pairs)
7f725416bec0,1,Cold (1-2 pairs)
7f725416c040,4,Warm (3-10 pairs)
7f725416c080,26,Hot (11+ pairs)
7f725416c0c0,44,Hot (11+ pairs)
7f725416c100,46,Hot (11+ pairs)
7f725416c140,21,Hot (11+ pairs)
7f725416c180,74,Hot (11+ pairs)
7f725416c1c0,12,Hot (11+ pairs)
7f725416c200,11,Hot (11+ pairs)
7f725416c240,14,Hot (11+ pairs)
7f725416c280,3,Warm (3-10 pairs)
7f725416c2c0,1,Cold (1-2 pairs)
7f725416c340,3,Warm (3-10 pairs)
7f725416c380,42,Hot (11+ pairs)
7f725416c3c0,38,Hot (11+ pairs)
7f725416c400,20,Hot (11+ pairs)
7f725416c440,17,Hot (11+ pairs)
7f725416c480,14,Hot (11+ pairs)
7f725416c4c0,8,Warm (3-10 pairs)
7f725416c500,16,Hot (11+ pairs)
7f725416c540,11,Hot (11+ pairs)
7f725416c580,9,Warm (3-10 pairs)
7f725416c5c0,16,Hot (11+ pairs)
7f725416c600,14,Hot (11+ pairs)
7f725416c640,15,Hot (11+ pairs)
7f725416c680,28,Hot (11+ pairs)
7f725416c6c0,49,Hot (11+ pairs)
7f725416c700,37,Hot (11+ pairs)
7f725416c740,73,Hot (11+ pairs)
7f725416c780,110,Hot (11+ pairs)
7f725416c7c0,152,Super Hot (top 1%)
7f725416c800,84,Hot (11+ pairs)
7f725416c840,55,Hot (11+ pairs)
7f725416c880,106,Hot (11+ pairs)
7f725416c8c0,121,Hot (11+ pairs)
7f725416c900,99,Hot (11+ pairs)
7f725416c940,124,Hot (11+ pairs)
7f725416c980,97,Hot (11+ pairs)
7f725416c9c0,110,Hot (11+ pairs)
7f725416ca00,218,Super Hot (top 1%)
7f725416ca40,77,Hot (11+ pairs)
7f725416ca80,73,Hot (11+ pairs)
7f725416cac0,80,Hot (11+ pairs)
7f725416cb00,93,Hot (11+ pairs)
7f725416cb40,86,Hot (11+ pairs)
7f725416cb80,66,Hot (11+ pairs)
7f725416cbc0,71,Hot (11+ pairs)
7f725416cc00,34,Hot (11+ pairs)
7f725416cc40,41,Hot (11+ pairs)
7f725416cc80,55,Hot (11+ pairs)
7f725416ccc0,71,Hot (11+ pairs)
7f725416cd00,49,Hot (11+ pairs)
7f725416cd40,65,Hot (11+ pairs)
7f725416cd80,72,Hot (11+ pairs)
7f725416cdc0,74,Hot (11+ pairs)
7f725416ce00,46,Hot (11+ pairs)
7f725416ce40,73,Hot (11+ pairs)
7f725416ce80,100,Hot (11+ pairs)
7f725416cec0,43,Hot (11+ pairs)
7f725416cf00,70,Hot (11+ pairs)
7f725416cf40,45,Hot (11+ pairs)
7f725416cf80,44,Hot (11+ pairs)
7f725416cfc0,100,Hot (11+ pairs)
7f725416d000,83,Hot (11+ pairs)
7f725416d040,70,Hot (11+ pairs)
7f725416d080,73,Hot (11+ pairs)
7f725416d0c0,67,Hot (11+ pairs)
7f725416d100,79,Hot (11+ pairs)
7f725416d140,153,Super Hot (top 1%)
7f725416d180,126,Hot (11+ pairs)
7f725416d1c0,61,Hot (11+ pairs)
7f725416d200,64,Hot (11+ pairs)
7f725416d240,74,Hot (11+ pairs)
7f725416d280,67,Hot (11+ pairs)
7f725416d2c0,85,Hot (11+ pairs)
7f725416d300,217,Super Hot (top 1%)
7f725416d340,48,Hot (11+ pairs)
7f725416d380,50,Hot (11+ pairs)
7f725416d3c0,27,Hot (11+ pairs)
7f725416d400,31,Hot (11+ pairs)
7f725416d440,38,Hot (11+ pairs)
7f725416d480,89,Hot (11+ pairs)
7f725416d4c0,75,Hot (11+ pairs)
7f725416d500,120,Hot (11+ pairs)
7f725416d540,80,Hot (11+ pairs)
7f725416d580,67,Hot (11+ pairs)
7f725416d5c0,58,Hot (11+ pairs)
7f725416d600,58,Hot (11+ pairs)
7f725416d640,55,Hot (11+ pairs)
7f725416d680,88,Hot (11+ pairs)
7f725416d6c0,153,Super Hot (top 1%)
7f725416d700,163,Super Hot (top 1%)
7f725416d740,81,Hot (11+ pairs)
7f725416d780,134,Hot (11+ pairs)
7f725416d7c0,140,Hot (11+ pairs)
7f725416d800,104,Hot (11+ pairs)
7f725416d840,161,Super Hot (top 1%)
7f725416d880,277,Super Hot (top 1%)
7f725416d8c0,260,Super Hot (top 1%)
7f725416d900,286,Super Hot (top 1%)
7f725416d940,233,Super Hot (top 1%)
7f725416d980,168,Super Hot (top 1%)
7f725416d9c0,162,Super Hot (top 1%)
7f725416da00,169,Super Hot (top 1%)
7f725416da40,203,Super Hot (top 1%)
7f725416da80,134,Hot (11+ pairs)
7f725416dac0,227,Super Hot (top 1%)
7f725416db00,180,Super Hot (top 1%)
7f725416db40,59,Hot (11+ pairs)
7f725416db80,88,Hot (11+ pairs)
7f725416dbc0,132,Hot (11+ pairs)
7f725416dc00,87,Hot (11+ pairs)
7f725416dc40,118,Hot (11+ pairs)
7f725416dc80,59,Hot (11+ pairs)
7f725416dcc0,38,Hot (11+ pairs)
7f725416dd00,84,Hot (11+ pairs)
7f725416dd40,104,Hot (11+ pairs)
7f725416dd80,75,Hot (11+ pairs)
7f725416ddc0,95,Hot (11+ pairs)
7f725416de00,73,Hot (11+ pairs)
7f725416de40,124,Hot (11+ pairs)
7f725416de80,84,Hot (11+ pairs)
